 # Fri Oct 16 11:59:45 2009
 # MSTW 2008 LO PDF grid for central fit.
 # distance(t),tolerance(T) =   0.  0.
 # mCharm = 1.43
 # mBottom = 4.30
 # alphaS(1GeV) = 0.49337
 # alphaS(MZ) = 0.12032
 # alphaSorder,alphaSnfmax = 0, 5
 # nExtraFlavours = 0
 
          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv
  1.8749E-03  2.3054E-02  1.2593E-01  4.6171E-04  1.4175E-06  0.0000E+00  2.3031E-02  1.2411E-01  0.0000E+00
  1.8365E-03  2.1601E-02  1.1879E-01  4.3018E-04  1.9793E-06  0.0000E+00  2.1578E-02  1.1710E-01  0.0000E+00
  1.7913E-03  2.0305E-02  1.1238E-01  4.0226E-04  2.4628E-06  0.0000E+00  2.0282E-02  1.1080E-01  0.0000E+00
  1.7368E-03  1.9025E-02  1.0599E-01  3.7487E-04  2.9177E-06  0.0000E+00  1.9001E-02  1.0452E-01  0.0000E+00
  1.6853E-03  1.7986E-02  1.0077E-01  3.5280E-04  3.2663E-06  0.0000E+00  1.7962E-02  9.9391E-02  0.0000E+00
  1.6332E-03  1.7043E-02  9.6002E-02  3.3289E-04  3.5633E-06  0.0000E+00  1.7019E-02  9.4703E-02  0.0000E+00
  1.5907E-03  1.6336E-02  9.2404E-02  3.1803E-04  3.7724E-06  0.0000E+00  1.6312E-02  9.1165E-02  0.0000E+00
  1.4917E-03  1.4847E-02  8.4774E-02  2.8698E-04  4.1678E-06  0.0000E+00  1.4824E-02  8.3660E-02  0.0000E+00
  1.4917E-03  1.4847E-02  8.4774E-02  2.8698E-04  4.1678E-06  1.1674E-13  1.4824E-02  8.3660E-02  0.0000E+00
  1.4120E-03  1.3834E-02  7.9527E-02  2.6600E-04  4.3959E-06  5.7413E-07  1.3811E-02  7.8497E-02  0.0000E+00
  1.3183E-03  1.2707E-02  7.3644E-02  2.4285E-04  4.6032E-06  1.1453E-06  1.2684E-02  7.2706E-02  0.0000E+00
  1.2247E-03  1.1643E-02  6.8032E-02  2.2114E-04  4.7488E-06  1.6289E-06  1.1621E-02  6.7181E-02  0.0000E+00
  1.1438E-03  1.0762E-02  6.3349E-02  2.0332E-04  4.8281E-06  1.9831E-06  1.0741E-02  6.2568E-02  0.0000E+00
  1.0664E-03  9.9482E-03  5.8982E-02  1.8695E-04  4.8648E-06  2.2702E-06  9.9273E-03  5.8266E-02  0.0000E+00
  1.0055E-03  9.3245E-03  5.5610E-02  1.7448E-04  4.8672E-06  2.4617E-06  9.3041E-03  5.4943E-02  0.0000E+00
  9.3562E-04  8.6258E-03  5.1804E-02  1.6059E-04  4.8410E-06  2.6447E-06  8.6061E-03  5.1192E-02  0.0000E+00
  8.7744E-04  8.0558E-03  4.8676E-02  1.4932E-04  4.7954E-06  2.7674E-06  8.0367E-03  4.8108E-02  0.0000E+00
  8.2703E-04  7.5696E-03  4.5989E-02  1.3976E-04  4.7381E-06  2.8519E-06  7.5510E-03  4.5459E-02  0.0000E+00
  7.6698E-04  6.9987E-03  4.2812E-02  1.2859E-04  4.6478E-06  2.9259E-06  6.9808E-03  4.2326E-02  0.0000E+00
  7.1434E-04  6.5050E-03  4.0044E-02  1.1898E-04  4.5482E-06  2.9664E-06  6.4878E-03  3.9596E-02  0.0000E+00
  6.6823E-04  6.0770E-03  3.7628E-02  1.1069E-04  4.4447E-06  2.9829E-06  6.0604E-03  3.7211E-02  0.0000E+00
  6.2507E-04  5.6799E-03  3.5371E-02  1.0304E-04  4.3335E-06  2.9817E-06  5.6639E-03  3.4984E-02  0.0000E+00
  5.8553E-04  5.3185E-03  3.3304E-02  9.6116E-05  4.2190E-06  2.9660E-06  5.3032E-03  3.2944E-02  0.0000E+00
  5.5043E-04  4.9997E-03  3.1468E-02  9.0029E-05  4.1066E-06  2.9400E-06  4.9849E-03  3.1132E-02  0.0000E+00
  5.1931E-04  4.7182E-03  2.9839E-02  8.4676E-05  3.9983E-06  2.9071E-06  4.7038E-03  2.9523E-02  0.0000E+00
  4.8983E-04  4.4525E-03  2.8293E-02  7.9645E-05  3.8879E-06  2.8671E-06  4.4387E-03  2.7996E-02  0.0000E+00
  4.6251E-04  4.2071E-03  2.6857E-02  7.5014E-05  3.7784E-06  2.8220E-06  4.1937E-03  2.6578E-02  0.0000E+00
  4.3799E-04  3.9872E-03  2.5564E-02  7.0881E-05  3.6741E-06  2.7749E-06  3.9743E-03  2.5301E-02  0.0000E+00
  4.1602E-04  3.7906E-03  2.4402E-02  6.7198E-05  3.5755E-06  2.7270E-06  3.7781E-03  2.4153E-02  0.0000E+00
  3.9500E-04  3.6028E-03  2.3287E-02  6.3691E-05  3.4765E-06  2.6760E-06  3.5907E-03  2.3052E-02  0.0000E+00
  3.7534E-04  3.4273E-03  2.2241E-02  6.0424E-05  3.3796E-06  2.6236E-06  3.4156E-03  2.2018E-02  0.0000E+00
  3.5753E-04  3.2684E-03  2.1289E-02  5.7475E-05  3.2880E-06  2.5720E-06  3.2571E-03  2.1077E-02  0.0000E+00
  3.4144E-04  3.1248E-03  2.0426E-02  5.4820E-05  3.2021E-06  2.5219E-06  3.1139E-03  2.0224E-02  0.0000E+00
  3.2593E-04  2.9865E-03  1.9590E-02  5.2268E-05  3.1163E-06  2.4703E-06  2.9759E-03  1.9398E-02  0.0000E+00
  3.1130E-04  2.8560E-03  1.8799E-02  4.9867E-05  3.0326E-06  2.4187E-06  2.8457E-03  1.8616E-02  0.0000E+00
  2.9794E-04  2.7369E-03  1.8074E-02  4.7680E-05  2.9538E-06  2.3690E-06  2.7268E-03  1.7900E-02  0.0000E+00
  2.8579E-04  2.6284E-03  1.7412E-02  4.5696E-05  2.8800E-06  2.3215E-06  2.6187E-03  1.7245E-02  0.0000E+00
  2.7400E-04  2.5232E-03  1.6767E-02  4.3774E-05  2.8064E-06  2.2733E-06  2.5137E-03  1.6607E-02  0.0000E+00
  2.6280E-04  2.4231E-03  1.6151E-02  4.1952E-05  2.7347E-06  2.2255E-06  2.4139E-03  1.5998E-02  0.0000E+00
  2.5251E-04  2.3312E-03  1.5584E-02  4.0281E-05  2.6671E-06  2.1798E-06  2.3222E-03  1.5437E-02  0.0000E+00
  2.4310E-04  2.2470E-03  1.5063E-02  3.8755E-05  2.6039E-06  2.1365E-06  2.2382E-03  1.4922E-02  0.0000E+00
  2.3392E-04  2.1647E-03  1.4552E-02  3.7268E-05  2.5408E-06  2.0928E-06  2.1562E-03  1.4417E-02  0.0000E+00
  8.7095E-04  2.6777E-02  1.5093E-01  5.0254E-04  0.0000E+00  0.0000E+00  2.6751E-02  1.4895E-01  1.3878E-17
  1.0489E-03  2.4304E-02  1.3844E-01  4.5164E-04  0.0000E+00  0.0000E+00  2.4278E-02  1.3666E-01  1.3878E-17
  1.1382E-03  2.2585E-02  1.2965E-01  4.1670E-04  0.0000E+00  0.0000E+00  2.2558E-02  1.2802E-01  1.3878E-17
  1.2169E-03  2.0135E-02  1.1699E-01  3.6757E-04  0.0000E+00  0.0000E+00  2.0109E-02  1.1555E-01  1.3878E-17
  1.2169E-03  2.0135E-02  1.1699E-01  3.6757E-04  1.2477E-12  0.0000E+00  2.0109E-02  1.1555E-01  1.3878E-17
  1.2315E-03  1.8794E-02  1.0998E-01  3.4100E-04  4.1490E-07  0.0000E+00  1.8767E-02  1.0864E-01  1.3878E-17
  1.2291E-03  1.7350E-02  1.0236E-01  3.1265E-04  8.5232E-07  0.0000E+00  1.7324E-02  1.0114E-01  1.3878E-17
  1.2138E-03  1.6205E-02  9.6264E-02  2.9037E-04  1.1929E-06  0.0000E+00  1.6179E-02  9.5133E-02  6.9389E-18
  1.1906E-03  1.5187E-02  9.0800E-02  2.7070E-04  1.4864E-06  0.0000E+00  1.5161E-02  8.9748E-02  0.0000E+00
  1.1591E-03  1.4185E-02  8.5379E-02  2.5147E-04  1.7626E-06  0.0000E+00  1.4159E-02  8.4404E-02  0.0000E+00
  1.1274E-03  1.3374E-02  8.0960E-02  2.3602E-04  1.9738E-06  0.0000E+00  1.3348E-02  8.0047E-02  0.0000E+00
  1.0942E-03  1.2640E-02  7.6937E-02  2.2213E-04  2.1531E-06  0.0000E+00  1.2615E-02  7.6079E-02  0.0000E+00
  1.0665E-03  1.2091E-02  7.3909E-02  2.1178E-04  2.2790E-06  0.0000E+00  1.2066E-02  7.3092E-02  0.0000E+00
  1.0006E-03  1.0939E-02  6.7509E-02  1.9023E-04  2.5153E-06  0.0000E+00  1.0916E-02  6.6778E-02  0.0000E+00
  1.0006E-03  1.0939E-02  6.7509E-02  1.9023E-04  2.5153E-06  7.1545E-14  1.0916E-02  6.6778E-02  0.0000E+00
  9.4669E-04  1.0158E-02  6.3125E-02  1.7573E-04  2.6500E-06  3.5115E-07  1.0135E-02  6.2452E-02  0.0000E+00
  8.8274E-04  9.2939E-03  5.8230E-02  1.5979E-04  2.7702E-06  6.9840E-07  9.2717E-03  5.7620E-02  0.0000E+00
  8.1857E-04  8.4806E-03  5.3580E-02  1.4491E-04  2.8518E-06  9.9011E-07  8.4592E-03  5.3028E-02  0.0000E+00
  7.6297E-04  7.8106E-03  4.9715E-02  1.3274E-04  2.8934E-06  1.2019E-06  7.7901E-03  4.9211E-02  0.0000E+00
  7.0970E-04  7.1936E-03  4.6125E-02  1.2161E-04  2.9090E-06  1.3719E-06  7.1740E-03  4.5664E-02  0.0000E+00
  6.6776E-04  6.7225E-03  4.3362E-02  1.1315E-04  2.9048E-06  1.4840E-06  6.7036E-03  4.2935E-02  0.0000E+00
  6.1972E-04  6.1966E-03  4.0255E-02  1.0377E-04  2.8823E-06  1.5896E-06  6.1785E-03  3.9865E-02  0.0000E+00
  5.7978E-04  5.7691E-03  3.7710E-02  9.6186E-05  2.8490E-06  1.6591E-06  5.7517E-03  3.7349E-02  0.0000E+00
  5.4523E-04  5.4055E-03  3.5531E-02  8.9769E-05  2.8094E-06  1.7058E-06  5.3888E-03  3.5195E-02  0.0000E+00
  5.0416E-04  4.9801E-03  3.2963E-02  8.2299E-05  2.7489E-06  1.7449E-06  4.9642E-03  3.2656E-02  0.0000E+00
  4.6826E-04  4.6136E-03  3.0734E-02  7.5899E-05  2.6836E-06  1.7643E-06  4.5984E-03  3.0451E-02  0.0000E+00
  4.3689E-04  4.2968E-03  2.8793E-02  7.0396E-05  2.6167E-06  1.7697E-06  4.2823E-03  2.8532E-02  0.0000E+00
  4.0760E-04  4.0039E-03  2.6987E-02  6.5332E-05  2.5456E-06  1.7646E-06  3.9901E-03  2.6745E-02  0.0000E+00
  3.8084E-04  3.7383E-03  2.5338E-02  6.0760E-05  2.4730E-06  1.7513E-06  3.7250E-03  2.5114E-02  0.0000E+00
  3.5715E-04  3.5045E-03  2.3878E-02  5.6755E-05  2.4024E-06  1.7321E-06  3.4918E-03  2.3669E-02  0.0000E+00
  3.3618E-04  3.2987E-03  2.2585E-02  5.3243E-05  2.3348E-06  1.7093E-06  3.2865E-03  2.2390E-02  0.0000E+00
  3.1638E-04  3.1050E-03  2.1362E-02  4.9952E-05  2.2662E-06  1.6826E-06  3.0934E-03  2.1179E-02  0.0000E+00
  2.9807E-04  2.9265E-03  2.0229E-02  4.6930E-05  2.1986E-06  1.6531E-06  2.9153E-03  2.0057E-02  0.0000E+00
  2.8168E-04  2.7671E-03  1.9211E-02  4.4240E-05  2.1344E-06  1.6227E-06  2.7563E-03  1.9050E-02  0.0000E+00
  2.6702E-04  2.6248E-03  1.8299E-02  4.1848E-05  2.0741E-06  1.5922E-06  2.6145E-03  1.8146E-02  0.0000E+00
  2.5304E-04  2.4893E-03  1.7426E-02  3.9577E-05  2.0138E-06  1.5601E-06  2.4793E-03  1.7281E-02  0.0000E+00
  2.3998E-04  2.3628E-03  1.6607E-02  3.7465E-05  1.9550E-06  1.5274E-06  2.3532E-03  1.6471E-02  0.0000E+00
  2.2818E-04  2.2487E-03  1.5865E-02  3.5564E-05  1.8996E-06  1.4954E-06  2.2394E-03  1.5736E-02  0.0000E+00
  2.1753E-04  2.1457E-03  1.5193E-02  3.3855E-05  1.8479E-06  1.4645E-06  2.1368E-03  1.5070E-02  0.0000E+00
  2.0730E-04  2.0467E-03  1.4544E-02  3.2217E-05  1.7964E-06  1.4330E-06  2.0381E-03  1.4427E-02  0.0000E+00
  1.9766E-04  1.9535E-03  1.3931E-02  3.0678E-05  1.7463E-06  1.4015E-06  1.9452E-03  1.3820E-02  0.0000E+00
  1.8887E-04  1.8686E-03  1.3369E-02  2.9280E-05  1.6993E-06  1.3714E-06  1.8605E-03  1.3264E-02  0.0000E+00
  1.8090E-04  1.7915E-03  1.2858E-02  2.8014E-05  1.6555E-06  1.3428E-06  1.7837E-03  1.2757E-02  0.0000E+00
  1.7317E-04  1.7167E-03  1.2360E-02  2.6790E-05  1.6119E-06  1.3138E-06  1.7091E-03  1.2264E-02  0.0000E+00
  1.6584E-04  1.6458E-03  1.1887E-02  2.5631E-05  1.5695E-06  1.2853E-06  1.6385E-03  1.1795E-02  0.0000E+00
  1.5913E-04  1.5807E-03  1.1451E-02  2.4571E-05  1.5297E-06  1.2581E-06  1.5736E-03  1.1363E-02  0.0000E+00
  1.5299E-04  1.5212E-03  1.1051E-02  2.3604E-05  1.4926E-06  1.2324E-06  1.5143E-03  1.0967E-02  0.0000E+00
  1.4701E-04  1.4632E-03  1.0660E-02  2.2663E-05  1.4556E-06  1.2065E-06  1.4565E-03  1.0579E-02  0.0000E+00
  4.3382E-04  2.0040E-02  1.2272E-01  3.3690E-04  0.0000E+00  0.0000E+00  2.0002E-02  1.2141E-01  0.0000E+00
  6.0232E-04  1.8101E-02  1.1203E-01  3.0132E-04  0.0000E+00  0.0000E+00  1.8065E-02  1.1086E-01  0.0000E+00
  6.8877E-04  1.6759E-02  1.0455E-01  2.7700E-04  0.0000E+00  0.0000E+00  1.6723E-02  1.0348E-01  0.0000E+00
  7.6943E-04  1.4856E-02  9.3818E-02  2.4296E-04  0.0000E+00  0.0000E+00  1.4822E-02  9.2882E-02  0.0000E+00
  7.6943E-04  1.4856E-02  9.3818E-02  2.4296E-04  7.2718E-13  0.0000E+00  1.4822E-02  9.2882E-02  0.0000E+00
  7.9030E-04  1.3820E-02  8.7904E-02  2.2464E-04  2.4241E-07  0.0000E+00  1.3787E-02  8.7040E-02  0.0000E+00
  7.9739E-04  1.2708E-02  8.1503E-02  2.0516E-04  4.9873E-07  0.0000E+00  1.2676E-02  8.0716E-02  0.0000E+00
  7.9222E-04  1.1830E-02  7.6403E-02  1.8991E-04  6.9831E-07  0.0000E+00  1.1799E-02  7.5676E-02  0.0000E+00
  7.7991E-04  1.1052E-02  7.1846E-02  1.7649E-04  8.7009E-07  0.0000E+00  1.1022E-02  7.1172E-02  0.0000E+00
  7.6097E-04  1.0288E-02  6.7340E-02  1.6342E-04  1.0312E-06  0.0000E+00  1.0260E-02  6.6718E-02  0.0000E+00
  7.4089E-04  9.6723E-03  6.3680E-02  1.5295E-04  1.1538E-06  0.0000E+00  9.6448E-03  6.3098E-02  0.0000E+00
  7.1919E-04  9.1170E-03  6.0357E-02  1.4355E-04  1.2574E-06  0.0000E+00  9.0903E-03  5.9812E-02  0.0000E+00
  7.0083E-04  8.7024E-03  5.7861E-02  1.3658E-04  1.3297E-06  0.0000E+00  8.6764E-03  5.7344E-02  0.0000E+00
  6.5662E-04  7.8363E-03  5.2607E-02  1.2210E-04  1.4641E-06  0.0000E+00  7.8119E-03  5.2147E-02  0.0000E+00
  6.5662E-04  7.8363E-03  5.2607E-02  1.2210E-04  1.4641E-06  4.2189E-14  7.8119E-03  5.2147E-02  0.0000E+00
  6.2026E-04  7.2514E-03  4.9024E-02  1.1240E-04  1.5394E-06  2.0654E-07  7.2281E-03  4.8602E-02  0.0000E+00
  5.7695E-04  6.6066E-03  4.5039E-02  1.0177E-04  1.6050E-06  4.0934E-07  6.5846E-03  4.4658E-02  0.0000E+00
  5.3346E-04  6.0026E-03  4.1270E-02  9.1900E-05  1.6475E-06  5.7819E-07  5.9819E-03  4.0927E-02  0.0000E+00
  4.9581E-04  5.5073E-03  3.8151E-02  8.3860E-05  1.6670E-06  6.9957E-07  5.4877E-03  3.7839E-02  0.0000E+00
  4.5980E-04  5.0530E-03  3.5265E-02  7.6532E-05  1.6714E-06  7.9592E-07  5.0345E-03  3.4981E-02  0.0000E+00
  4.3152E-04  4.7073E-03  3.3053E-02  7.0990E-05  1.6652E-06  8.5874E-07  4.6898E-03  3.2790E-02  0.0000E+00
  3.9921E-04  4.3229E-03  3.0573E-02  6.4860E-05  1.6478E-06  9.1704E-07  4.3063E-03  3.0334E-02  0.0000E+00
  3.7243E-04  4.0115E-03  2.8549E-02  5.9923E-05  1.6250E-06  9.5458E-07  3.9958E-03  2.8329E-02  0.0000E+00
  3.4933E-04  3.7476E-03  2.6822E-02  5.5760E-05  1.5989E-06  9.7911E-07  3.7326E-03  2.6618E-02  0.0000E+00
  3.2196E-04  3.4399E-03  2.4794E-02  5.0930E-05  1.5603E-06  9.9866E-07  3.4258E-03  2.4608E-02  0.0000E+00
  2.9812E-04  3.1757E-03  2.3040E-02  4.6808E-05  1.5195E-06  1.0071E-06  3.1625E-03  2.2869E-02  0.0000E+00
  2.7735E-04  2.9483E-03  2.1518E-02  4.3276E-05  1.4784E-06  1.0078E-06  2.9357E-03  2.1361E-02  0.0000E+00
  2.5803E-04  2.7386E-03  2.0106E-02  4.0036E-05  1.4352E-06  1.0026E-06  2.7268E-03  1.9961E-02  0.0000E+00
  2.4042E-04  2.5491E-03  1.8822E-02  3.7121E-05  1.3915E-06  9.9295E-07  2.5378E-03  1.8687E-02  0.0000E+00
  2.2489E-04  2.3829E-03  1.7688E-02  3.4576E-05  1.3493E-06  9.8023E-07  2.3722E-03  1.7563E-02  0.0000E+00
  2.1118E-04  2.2369E-03  1.6686E-02  3.2350E-05  1.3092E-06  9.6569E-07  2.2267E-03  1.6570E-02  0.0000E+00
  1.9827E-04  2.1000E-03  1.5742E-02  3.0270E-05  1.2688E-06  9.4904E-07  2.0903E-03  1.5633E-02  0.0000E+00
  1.8636E-04  1.9741E-03  1.4869E-02  2.8365E-05  1.2292E-06  9.3107E-07  1.9649E-03  1.4767E-02  0.0000E+00
  1.7573E-04  1.8620E-03  1.4087E-02  2.6675E-05  1.1919E-06  9.1280E-07  1.8532E-03  1.3992E-02  0.0000E+00
  1.6625E-04  1.7622E-03  1.3388E-02  2.5176E-05  1.1569E-06  8.9469E-07  1.7538E-03  1.3298E-02  0.0000E+00
  1.5722E-04  1.6673E-03  1.2720E-02  2.3755E-05  1.1222E-06  8.7579E-07  1.6592E-03  1.2636E-02  0.0000E+00
  1.4882E-04  1.5790E-03  1.2096E-02  2.2438E-05  1.0885E-06  8.5666E-07  1.5713E-03  1.2016E-02  0.0000E+00
  1.4123E-04  1.4995E-03  1.1531E-02  2.1255E-05  1.0569E-06  8.3812E-07  1.4921E-03  1.1456E-02  0.0000E+00
  1.3441E-04  1.4280E-03  1.1021E-02  2.0194E-05  1.0275E-06  8.2038E-07  1.4209E-03  1.0949E-02  0.0000E+00
  1.2786E-04  1.3593E-03  1.0529E-02  1.9178E-05  9.9837E-07  8.0235E-07  1.3525E-03  1.0461E-02  0.0000E+00
  1.2171E-04  1.2948E-03  1.0065E-02  1.8227E-05  9.7019E-07  7.8450E-07  1.2882E-03  1.0001E-02  0.0000E+00
  1.1611E-04  1.2361E-03  9.6420E-03  1.7365E-05  9.4385E-07  7.6750E-07  1.2298E-03  9.5808E-03  0.0000E+00
  1.1104E-04  1.1830E-03  9.2568E-03  1.6585E-05  9.1935E-07  7.5141E-07  1.1769E-03  9.1984E-03  0.0000E+00
  1.0614E-04  1.1315E-03  8.8828E-03  1.5833E-05  8.9510E-07  7.3523E-07  1.1257E-03  8.8272E-03  0.0000E+00
  1.0150E-04  1.0828E-03  8.5274E-03  1.5122E-05  8.7162E-07  7.1935E-07  1.0772E-03  8.4744E-03  0.0000E+00
  9.7255E-05  1.0382E-03  8.2009E-03  1.4473E-05  8.4967E-07  7.0430E-07  1.0328E-03  8.1502E-03  0.0000E+00
  9.3382E-05  9.9755E-04  7.9019E-03  1.3882E-05  8.2926E-07  6.9016E-07  9.9225E-04  7.8534E-03  0.0000E+00
  8.9617E-05  9.5793E-04  7.6099E-03  1.3309E-05  8.0905E-07  6.7602E-07  9.5281E-04  7.5635E-03  0.0000E+00
  2.0148E-04  1.4548E-02  9.7569E-02  2.1759E-04  0.0000E+00  0.0000E+00  1.4502E-02  9.6744E-02  0.0000E+00
  3.4072E-04  1.3072E-02  8.8625E-02  1.9362E-04  0.0000E+00  0.0000E+00  1.3030E-02  8.7893E-02  0.0000E+00
  4.1219E-04  1.2056E-02  8.2395E-02  1.7731E-04  0.0000E+00  0.0000E+00  1.2015E-02  8.1726E-02  0.0000E+00
  4.7969E-04  1.0622E-02  7.3505E-02  1.5459E-04  0.0000E+00  0.0000E+00  1.0585E-02  7.2924E-02  0.0000E+00
  4.7969E-04  1.0622E-02  7.3505E-02  1.5459E-04  4.0444E-13  0.0000E+00  1.0585E-02  7.2924E-02  0.0000E+00
  4.9862E-04  9.8455E-03  6.8630E-02  1.4242E-04  1.3480E-07  0.0000E+00  9.8103E-03  6.8097E-02  0.0000E+00
  5.0718E-04  9.0158E-03  6.3377E-02  1.2953E-04  2.7691E-07  0.0000E+00  8.9827E-03  6.2893E-02  0.0000E+00
  5.0558E-04  8.3632E-03  5.9207E-02  1.1948E-04  3.8707E-07  0.0000E+00  8.3318E-03  5.8762E-02  0.0000E+00
  4.9843E-04  7.7869E-03  5.5496E-02  1.1066E-04  4.8144E-07  0.0000E+00  7.7570E-03  5.5084E-02  0.0000E+00
  4.8640E-04  7.2235E-03  5.1839E-02  1.0210E-04  5.6941E-07  0.0000E+00  7.1951E-03  5.1460E-02  0.0000E+00
  4.7325E-04  6.7707E-03  4.8878E-02  9.5271E-05  6.3592E-07  0.0000E+00  6.7436E-03  4.8526E-02  0.0000E+00
  4.5887E-04  6.3636E-03  4.6198E-02  8.9162E-05  6.9171E-07  0.0000E+00  6.3378E-03  4.5869E-02  0.0000E+00
  4.4663E-04  6.0606E-03  4.4192E-02  8.4635E-05  7.3034E-07  0.0000E+00  6.0356E-03  4.3880E-02  0.0000E+00
  4.1710E-04  5.4298E-03  3.9982E-02  7.5276E-05  8.0127E-07  0.0000E+00  5.4068E-03  3.9706E-02  0.0000E+00
  4.1710E-04  5.4298E-03  3.9982E-02  7.5276E-05  8.0127E-07  2.3407E-14  5.4068E-03  3.9706E-02  0.0000E+00
  3.9289E-04  5.0059E-03  3.7125E-02  6.9034E-05  8.4015E-07  1.1426E-07  4.9842E-03  3.6872E-02  0.0000E+00
  3.6413E-04  4.5404E-03  3.3960E-02  6.2229E-05  8.7301E-07  2.2554E-07  4.5204E-03  3.3733E-02  0.0000E+00
  3.3535E-04  4.1066E-03  3.0981E-02  5.5932E-05  8.9306E-07  3.1730E-07  4.0880E-03  3.0778E-02  0.0000E+00
  3.1055E-04  3.7524E-03  2.8526E-02  5.0828E-05  9.0088E-07  3.8258E-07  3.7351E-03  2.8342E-02  0.0000E+00
  2.8693E-04  3.4289E-03  2.6265E-02  4.6196E-05  9.0055E-07  4.3383E-07  3.4128E-03  2.6098E-02  0.0000E+00
  2.6846E-04  3.1838E-03  2.4538E-02  4.2707E-05  8.9511E-07  4.6686E-07  3.1686E-03  2.4384E-02  0.0000E+00
  2.4746E-04  2.9121E-03  2.2610E-02  3.8862E-05  8.8338E-07  4.9710E-07  2.8980E-03  2.2470E-02  0.0000E+00
  2.3013E-04  2.6930E-03  2.1042E-02  3.5778E-05  8.6913E-07  5.1618E-07  2.6797E-03  2.0914E-02  0.0000E+00
  2.1523E-04  2.5079E-03  1.9709E-02  3.3186E-05  8.5351E-07  5.2831E-07  2.4954E-03  1.9590E-02  0.0000E+00
  1.9765E-04  2.2929E-03  1.8148E-02  3.0191E-05  8.3093E-07  5.3750E-07  2.2812E-03  1.8041E-02  0.0000E+00
  1.8241E-04  2.1090E-03  1.6804E-02  2.7645E-05  8.0759E-07  5.4087E-07  2.0982E-03  1.6706E-02  0.0000E+00
  1.6918E-04  1.9513E-03  1.5643E-02  2.5471E-05  7.8440E-07  5.4027E-07  1.9411E-03  1.5553E-02  0.0000E+00
  1.5692E-04  1.8065E-03  1.4568E-02  2.3485E-05  7.6032E-07  5.3664E-07  1.7969E-03  1.4486E-02  0.0000E+00
  1.4579E-04  1.6760E-03  1.3594E-02  2.1704E-05  7.3622E-07  5.3072E-07  1.6670E-03  1.3518E-02  0.0000E+00
  1.3600E-04  1.5619E-03  1.2738E-02  2.0155E-05  7.1316E-07  5.2334E-07  1.5534E-03  1.2667E-02  0.0000E+00
  1.2738E-04  1.4620E-03  1.1983E-02  1.8804E-05  6.9140E-07  5.1514E-07  1.4541E-03  1.1917E-02  0.0000E+00
  1.1930E-04  1.3686E-03  1.1274E-02  1.7545E-05  6.6966E-07  5.0595E-07  1.3611E-03  1.1212E-02  0.0000E+00
  1.1186E-04  1.2830E-03  1.0620E-02  1.6396E-05  6.4854E-07  4.9618E-07  1.2759E-03  1.0563E-02  0.0000E+00
  1.0524E-04  1.2070E-03  1.0036E-02  1.5380E-05  6.2876E-07  4.8640E-07  1.2002E-03  9.9822E-03  0.0000E+00
  9.9357E-05  1.1395E-03  9.5148E-03  1.4481E-05  6.1039E-07  4.7680E-07  1.1330E-03  9.4646E-03  0.0000E+00
  9.3768E-05  1.0755E-03  9.0185E-03  1.3631E-05  5.9223E-07  4.6688E-07  1.0693E-03  8.9713E-03  0.0000E+00
  8.8576E-05  1.0161E-03  8.5558E-03  1.2845E-05  5.7472E-07  4.5694E-07  1.0102E-03  8.5115E-03  0.0000E+00
  8.3906E-05  9.6269E-04  8.1380E-03  1.2141E-05  5.5842E-07  4.4740E-07  9.5711E-04  8.0962E-03  0.0000E+00
  7.9713E-05  9.1478E-04  7.7615E-03  1.1511E-05  5.4336E-07  4.3834E-07  9.0944E-04  7.7219E-03  0.0000E+00
  7.5698E-05  8.6891E-04  7.3996E-03  1.0910E-05  5.2854E-07  4.2922E-07  8.6380E-04  7.3621E-03  0.0000E+00
  7.1934E-05  8.2590E-04  7.0589E-03  1.0348E-05  5.1428E-07  4.2027E-07  8.2102E-04  7.0234E-03  0.0000E+00
  6.8519E-05  7.8688E-04  6.7485E-03  9.8402E-06  5.0105E-07  4.1182E-07  7.8219E-04  6.7148E-03  0.0000E+00
  6.5431E-05  7.5158E-04  6.4667E-03  9.3817E-06  4.8882E-07  4.0387E-07  7.4708E-04  6.4347E-03  0.0000E+00
  6.2451E-05  7.1750E-04  6.1936E-03  8.9403E-06  4.7678E-07  3.9595E-07  7.1318E-04  6.1632E-03  0.0000E+00
  5.9636E-05  6.8530E-04  5.9347E-03  8.5244E-06  4.6520E-07  3.8823E-07  6.8114E-04  5.9057E-03  0.0000E+00
  5.7067E-05  6.5587E-04  5.6972E-03  8.1453E-06  4.5444E-07  3.8098E-07  6.5187E-04  5.6696E-03  0.0000E+00
  5.4728E-05  6.2906E-04  5.4802E-03  7.8009E-06  4.4451E-07  3.7421E-07  6.2520E-04  5.4538E-03  0.0000E+00
  5.2458E-05  6.0302E-04  5.2686E-03  7.4671E-06  4.3474E-07  3.6751E-07  5.9930E-04  5.2434E-03  0.0000E+00
  8.7033E-05  1.0185E-02  7.5535E-02  1.3460E-04  0.0000E+00  0.0000E+00  1.0139E-02  7.5042E-02  0.0000E+00
  1.9141E-04  9.1015E-03  6.8245E-02  1.1913E-04  0.0000E+00  0.0000E+00  9.0600E-03  6.7810E-02  0.0000E+00
  2.4425E-04  8.3591E-03  6.3192E-02  1.0865E-04  0.0000E+00  0.0000E+00  8.3203E-03  6.2797E-02  0.0000E+00
