,phs_col:phs_col_dp.State_phos_module_2.Matrix_t_phos_module_2.Matrix_t_phos_module_2_0,phs_col:phs_col_dp.State_phos_module_2.Matrix_t_phos_module_2.Matrix_t_phos_module_2_10,phs_col:phs_col_dp.State_phos_module_2.Matrix_t_phos_module_2.Matrix_t_phos_module_2_18,
2012/11/10 09:35:39.546,,-25.000358191895,,
2012/11/10 10:14:15.313,-24.392454810541,,,
2012/11/10 10:22:01.681,,,-25.110774561278,
2012/11/10 10:36:06.915,,-24.997273596472,,
2012/11/10 11:14:23.980,-24.413581352361,,,
2012/11/10 11:22:11.551,,,-25.107117909503,
2012/11/10 11:36:06.941,,-24.996227425356,,
2012/11/10 12:14:25.100,-24.392866066853,,,
2012/11/10 12:22:11.796,,,-25.107137800093,
2012/11/10 12:36:07.405,,-25.00044074201,,
2012/11/10 13:14:25.345,-24.405466229235,,,
2012/11/10 13:22:12.479,,,-25.11374347406,
2012/11/10 13:36:09.072,,-25.00455424231,,
2012/11/10 14:14:34.448,-24.388728011269,,,
2012/11/10 14:22:16.551,,,-25.118257016981,
2012/11/10 14:36:17.520,,-24.997008500991,,
2012/11/10 15:14:46.068,-24.368596647726,,,
2012/11/10 15:22:21.718,,,-25.111934113706,
2012/11/10 15:36:17.655,,-24.997008650906,,
2012/11/10 16:15:10.485,-24.385014321747,,,
2012/11/10 16:22:22.838,,,-25.117029704691,
2012/11/10 16:36:18.447,,-25.008254950955,,
2012/11/10 17:15:12.480,-24.381520898252,,,
2012/11/10 17:22:28.114,,,-25.109625761147,
2012/11/10 17:36:36.083,,-25.004547044339,,
2012/11/10 18:15:12.616,-24.356694112823,,,
2012/11/10 18:22:32.953,,,-25.122051765439,
2012/11/10 18:36:37.531,,-25.00455424231,,
2012/11/10 19:15:21.611,-24.385490227297,,,
2012/11/10 19:22:42.166,,,-25.113762665375,
2012/11/10 19:36:46.635,,-24.997142888057,,
2012/11/10 20:15:22.402,-24.397138384563,,,
2012/11/10 20:22:51.161,,,-25.113762630547,
2012/11/10 20:36:47.099,,-25.000451857915,,
2012/11/10 21:15:25.491,-24.385228341177,,,
2012/11/10 21:22:51.406,,,-25.120199935546,
2012/11/10 21:36:47.344,,-25.005270908815,,
2012/11/10 22:15:32.080,-24.397311440472,,,
2012/11/10 22:23:12.869,,,-25.118343842421,
2012/11/10 22:36:47.808,,-24.989706026389,,
2012/11/10 23:15:32.872,-24.39365247705,,,
2012/11/10 23:23:36.629,,,-25.126251638506,
2012/11/10 23:36:47.943,,-25.014916204608,,
2012/11/11 00:15:36.288,-24.385144114177,,,
2012/11/11 00:23:46.718,,,-25.124353099156,
2012/11/11 00:36:48.407,,-25.005396385394,,
2012/11/11 01:15:59.939,-24.372844186667,,,
2012/11/11 01:23:48.056,,,-25.134544955444,
2012/11/11 01:36:53.355,,-25.01701224343,,
2012/11/11 02:16:01.497,-24.353173056868,,,
2012/11/11 02:24:06.238,,,-25.120493075242,
2012/11/11 02:36:58.084,,-25.00204735477,,
2012/11/11 03:16:10.382,-24.397398045201,,,
2012/11/11 03:24:24.967,,,-25.118343842421,
2012/11/11 03:37:09.923,,-25.009467017857,,
2012/11/11 04:16:10.627,-24.36037667661,,,
2012/11/11 04:24:33.853,,,-25.126226489799,
2012/11/11 04:37:17.277,,-25.012772837311,,
2012/11/11 05:16:11.091,-24.405466229236,,,
2012/11/11 05:24:40.551,,,-25.110116659445,
2012/11/11 05:37:17.741,,-24.98963604841,,
2012/11/11 06:16:11.774,-24.392403632261,,,
2012/11/11 06:25:48.497,,,-25.118322136061,
2012/11/11 06:37:35.705,,-25.012772837311,,
2012/11/11 07:16:15.628,-24.39351537857,,,
2012/11/11 07:26:11.929,,,-25.110030757455,
2012/11/11 07:37:36.604,,-24.996973665634,,
2012/11/11 08:16:21.121,-24.414313825344,,,
2012/11/11 08:26:14.141,,,-25.102083756727,
2012/11/11 08:37:36.958,,-24.989622205185,,
2012/11/11 09:16:21.585,-24.372286854016,,,
2012/11/11 09:26:32.979,,,-25.107555821537,
2012/11/11 09:37:55.031,,-24.993346158077,,
2012/11/11 10:16:22.048,-24.377248716666,,,
2012/11/11 10:26:33.771,,,-25.10631166312,
2012/11/11 10:37:55.604,,-24.989505922102,,
2012/11/11 11:16:31.152,-24.417936323343,,,
2012/11/11 11:26:42.547,,,-25.110063328745,
2012/11/11 11:37:56.396,,-24.989627522924,,
2012/11/11 12:16:32.491,-24.393431610675,,,
2012/11/11 12:26:50.557,,,-25.118257016981,
2012/11/11 12:38:02.656,,-24.997826321439,,
2012/11/11 13:16:41.267,-24.393259738305,,,
2012/11/11 13:26:52.990,,,-25.122008353481,
2012/11/11 13:38:05.745,,-24.989575419029,,
2012/11/11 14:16:51.356,-24.414010830193,,,
2012/11/11 14:27:21.125,,,-25.118343842421,
2012/11/11 14:38:06.646,,-24.997816040473,,
2012/11/11 15:17:02.538,-24.401502314889,,,
2012/11/11 15:18:57.599,-24.299787789401,,,
2012/11/11 15:21:12.238,-24.401716336705,,,
2012/11/11 15:27:29.352,,,-25.110009051038,
2012/11/11 15:38:11.483,,-24.997855221195,,
2012/11/11 16:21:13.028,-24.377291981624,,,
2012/11/11 16:27:30.254,,,-25.118266579614,
2012/11/11 16:38:20.041,,-25.005401180121,,
2012/11/11 17:21:13.930,-24.381300507636,,,
2012/11/11 17:27:48.326,,,-25.102484459723,
2012/11/11 17:38:28.161,,-24.985797742712,,
2012/11/11 18:21:22.924,-24.381195108079,,,
2012/11/11 18:28:24.774,,,-25.102541725757,
2012/11/11 18:38:35.406,,-25.009445403397,,
2012/11/11 19:21:25.357,-24.393558643305,,,
2012/11/11 19:28:25.783,,,-25.10995239182,
2012/11/11 19:38:44.507,,-24.997138002639,,
2012/11/11 20:21:32.599,-24.369396036516,,,
2012/11/11 20:28:27.558,,,-25.098370715227,
2012/11/11 20:38:54.705,,-24.989549297538,,
2012/11/11 21:21:44.329,-24.364512223861,,,
2012/11/11 21:28:44.428,,,-25.10030318862,
2012/11/11 21:39:04.247,,-24.985396327511,,
2012/11/11 22:21:51.026,-24.356061271858,,,
2012/11/11 22:29:02.061,,,-25.10147923232,
2012/11/11 22:39:13.897,,-24.985396327511,,
2012/11/11 23:21:52.254,-24.349007792543,,,
2012/11/11 23:29:11.603,,,-25.102512940776,
2012/11/11 23:39:22.126,,-24.981677272227,,
2012/11/12 00:21:52.499,-24.36908455941,,,
2012/11/12 00:29:21.362,,,-25.09343706704,
2012/11/12 00:39:22.806,,-24.974068952721,,
2012/11/12 01:22:07.726,-24.376989126908,,,
2012/11/12 01:30:01.965,,,-25.090021279942,
2012/11/12 01:39:22.833,,-24.973381973545,,
2012/11/12 02:22:32.579,-24.37672888707,,,
2012/11/12 02:30:07.130,,,-25.094174095448,
2012/11/12 02:39:36.966,,-24.985396327511,,
2012/11/12 03:22:41.901,-24.376989126908,,,
2012/11/12 03:30:07.375,,,-25.097669352011,
2012/11/12 03:39:46.508,,-24.981644699665,,
2012/11/12 04:22:51.661,-24.388995189787,,,
2012/11/12 04:30:15.275,,,-25.098298665764,
2012/11/12 04:39:51.673,,-24.982882334096,,
2012/11/12 05:23:01.420,-24.381088249227,,,
2012/11/12 05:30:24.488,,,-25.10252741223,
2012/11/12 05:40:00.886,,-24.985747528469,,
2012/11/12 06:23:06.914,-24.38958887123,,,
2012/11/12 06:30:34.576,,,-25.102484070105,
2012/11/12 06:40:01.678,,-24.985779730193,,
2012/11/12 07:23:20.502,-24.352653873385,,,
2012/11/12 07:30:36.241,,,-25.098284810098,
2012/11/12 07:40:10.343,,-24.985396327511,,
2012/11/12 08:23:34.964,-24.364821523511,,,
2012/11/12 08:30:37.908,,,-25.098370715227,
2012/11/12 08:40:11.025,,-24.992812452886,,
2012/11/12 09:23:38.927,-24.364835331531,,,
2012/11/12 09:30:47.010,,,-25.103381714627,
2012/11/12 09:40:12.690,,-24.985309730474,,
2012/11/12 10:23:47.374,-24.39338558436,,,
2012/11/12 10:31:05.521,,,-25.096723030634,
2012/11/12 10:40:20.810,,-24.989497280178,,
2012/11/12 11:24:10.695,-24.405553078041,,,
2012/11/12 11:32:44.528,,,-25.094531947732,
2012/11/12 11:40:21.382,,-24.989505999077,,
2012/11/12 12:24:20.674,-24.389546066704,,,
2012/11/12 12:32:45.538,,,-25.098370715227,
2012/11/12 12:40:24.468,,-24.989537300077,,
2012/11/12 13:24:29.667,-24.364734993255,,,
2012/11/12 13:32:54.204,,,-25.098414129646,
2012/11/12 13:40:33.245,,-24.981644699665,,
2012/11/12 14:24:40.191,-24.364821523511,,,
2012/11/12 14:32:54.665,,,-25.098353349459,
2012/11/12 14:40:40.597,,-24.992812452886,,
2012/11/12 15:24:49.514,-24.327967315423,,,
2012/11/12 15:33:13.394,,,-25.097648069513,
2012/11/12 15:40:59.326,,-24.985382022827,,
2012/11/12 16:24:50.852,-24.348986159164,,,
2012/11/12 16:33:14.185,,,-25.086348636639,
2012/11/12 16:41:26.584,,-24.974081208405,,
2012/11/12 17:24:52.298,-24.356406905269,,,
2012/11/12 17:33:17.382,,,-25.098370715227,
2012/11/12 17:41:27.595,,-24.985339108775,,
2012/11/12 18:25:01.401,-24.339837194566,,,
2012/11/12 18:33:26.157,,,-25.098414129646,
2012/11/12 18:41:28.494,,-25.000244853513,,
2012/11/12 19:25:10.176,-24.332090825091,,,
2012/11/12 19:33:34.823,,,-25.098388727593,
2012/11/12 19:41:29.177,,-24.989636048409,,
2012/11/12 20:25:20.592,-24.401627045885,,,
2012/11/12 20:33:45.019,,,-25.105874206744,
2012/11/12 20:41:38.279,,-24.981664100649,,
2012/11/12 21:25:30.678,-24.352392900804,,,
2012/11/12 21:33:52.262,,,-25.098414129646,
2012/11/12 21:41:38.632,,-24.981557947152,,
2012/11/12 22:25:38.141,-24.393431610676,,,
2012/11/12 22:34:04.648,,,-25.105874206744,
2012/11/12 22:41:38.877,,-24.989506383542,,
2012/11/12 23:25:48.447,-24.34824694996,,,
2012/11/12 23:34:11.454,,,-25.118300429701,
2012/11/12 23:41:39.229,,-24.996974499243,,
2012/11/13 00:26:00.502,-24.368690528206,,,
2012/11/13 00:34:20.118,,,-25.114943385445,
2012/11/13 00:41:39.582,,-24.978381006103,,
2012/11/13 01:26:06.433,-24.381910150948,,,
2012/11/13 01:34:21.129,,,-25.102614240954,
2012/11/13 01:41:42.670,,-24.993960825739,,
2012/11/13 02:26:15.974,-24.324693161427,,,
2012/11/13 02:28:57.955,-24.426307112889,,,
2012/11/13 02:34:43.465,,,-25.102614240954,
2012/11/13 02:41:49.694,,-25.009488795194,,
2012/11/13 03:29:01.151,-24.352567342796,,,
2012/11/13 03:34:57.927,,,-25.109195296995,
2012/11/13 03:41:49.828,,-24.994147188493,,
2012/11/13 04:29:10.253,-24.352437546909,,,
2012/11/13 04:35:07.139,,,-25.102543086417,
2012/11/13 04:41:51.165,,-24.98546139075,,
2012/11/13 05:29:18.373,-24.366586209171,,,
2012/11/13 05:35:26.524,,,-25.104583137853,
2012/11/13 05:41:59.941,,-24.99782661194,,
2012/11/13 06:29:18.945,-24.377075656829,,,
2012/11/13 06:35:44.486,,,-25.110866912407,
2012/11/13 06:41:59.965,,-24.997855221195,,
2012/11/13 07:29:24.109,-24.343979630365,,,
2012/11/13 07:35:44.510,,,-25.102613317244,
2012/11/13 07:42:00.755,,-24.997009112331,,
2012/11/13 08:29:32.774,-24.405900115116,,,
2012/11/13 08:35:44.863,,,-25.10995239182,
2012/11/13 08:42:01.326,,-25.012772837311,,
2012/11/13 09:29:46.912,-24.383157221765,,,
2012/11/13 09:35:46.094,,,-25.107002242081,
2012/11/13 09:42:02.230,,-24.994142855628,,
2012/11/13 10:29:47.153,-24.372548162592,,,
2012/11/13 10:35:55.194,,,-25.110808217539,
2012/11/13 10:42:02.252,,-25.005314282613,,
2012/11/13 11:29:47.396,-24.369223517062,,,
2012/11/13 11:36:04.734,,,-25.11126520963,
2012/11/13 11:42:02.932,,-24.998178476463,,
2012/11/13 12:29:47.750,-24.377047120366,,,
2012/11/13 12:36:05.088,,,-25.112940606926,
2012/11/13 12:42:03.068,,-25.01697625372,,
2012/11/13 13:29:56.743,-24.364756625819,,,
2012/11/13 13:36:05.769,,,-25.123274760481,
2012/11/13 13:42:03.639,,-25.002086257076,,
2012/11/13 14:29:58.080,-24.38100041919,,,
2012/11/13 14:36:06.121,,,-25.119741362218,
2012/11/13 14:42:03.882,,-25.009432942959,,
2012/11/13 15:30:07.074,-24.393774046448,,,
2012/11/13 15:36:14.896,,,-25.115021808116,
2012/11/13 15:42:04.453,,-25.017787147051,,
2012/11/13 16:30:07.755,-24.368704617925,,,
2012/11/13 16:36:15.469,,,-25.114961445791,
2012/11/13 16:42:14.214,,-24.998695591615,,
2012/11/13 17:30:17.076,-24.393170522936,,,
2012/11/13 17:36:15.821,,,-25.107217931553,
2012/11/13 17:42:14.567,,-24.998296020334,,
2012/11/13 18:30:25.962,-24.393473034359,,,
2012/11/13 18:36:16.830,,,-25.122434520052,
2012/11/13 18:42:23.669,,-25.017685941922,,
2012/11/13 19:30:26.970,-24.381128831012,,,
2012/11/13 19:36:17.512,,,-25.122422015625,
2012/11/13 19:42:24.351,,-25.01029237811,,
2012/11/13 20:30:41.979,-24.393428849096,,,
2012/11/13 20:37:29.723,,,-25.117601445045,
2012/11/13 20:42:25.360,,-25.009510464007,,
2012/11/13 21:30:45.503,-24.393260155284,,,
2012/11/13 21:37:43.419,,,-25.114997470332,
2012/11/13 21:42:34.134,,-25.009474473031,,
2012/11/13 22:30:46.513,-24.389416272331,,,
2012/11/13 22:38:06.632,,,-25.10252741223,
2012/11/13 22:42:35.035,,-24.997876447416,,
2012/11/13 23:30:47.194,-24.347949620568,,,
2012/11/13 23:38:14.532,,,-25.110840789783,
2012/11/13 23:42:35.497,,-24.997085555004,,
2012/11/14 00:30:47.328,-24.381045064161,,,
2012/11/14 00:38:25.275,,,-25.115813813216,
2012/11/14 00:42:41.974,,-24.997855221195,,
2012/11/14 01:31:05.289,-24.39206245599,,,
2012/11/14 01:38:25.518,,,-25.118300429701,
2012/11/14 01:42:49.983,,-24.997855221195,,
2012/11/14 02:31:14.175,-24.384841265166,,,
2012/11/14 02:38:52.995,,,-25.102614240954,
2012/11/14 02:42:54.601,,-24.997753884636,,
2012/11/14 03:31:24.699,-24.36482014271,,,
2012/11/14 03:38:59.912,,,-25.10252741223,
2012/11/14 03:43:21.971,,-24.989563752002,,
2012/11/14 04:31:30.192,-24.381001799963,,,
2012/11/14 04:39:02.670,,,-25.098392422437,
2012/11/14 04:43:30.745,,-24.997169563489,,
2012/11/14 05:31:37.544,-24.393148689419,,,
2012/11/14 05:39:03.132,,,-25.110919157637,
2012/11/14 05:43:31.098,,-25.004397534535,,
2012/11/14 06:31:43.912,-24.416726693459,,,
2012/11/14 06:39:04.032,,,-25.109994734039,
2012/11/14 06:43:32.216,,-24.986470479613,,
2012/11/14 07:31:53.235,-24.347912799589,,,
2012/11/14 07:39:04.604,,,-25.11825701698,
2012/11/14 07:43:32.788,,-24.989636048409,,
2012/11/14 08:32:02.118,-24.425615159554,,,
2012/11/14 08:39:04.957,,,-25.118300468256,
2012/11/14 08:43:32.922,,-25.005329048161,,
2012/11/14 09:32:10.127,-24.385014321747,,,
2012/11/14 09:39:05.200,,,-25.11824630601,
2012/11/14 09:43:33.275,,-24.994993839787,,
2012/11/14 10:32:19.667,-24.335652310245,,,
2012/11/14 10:39:05.552,,,-25.118271795779,
2012/11/14 10:43:51.564,,-25.002079678318,,
2012/11/14 11:11:21.246,-24.437868078324,,,
2012/11/14 11:39:06.014,,,-25.112832286483,
2012/11/14 11:43:51.589,,-25.005314744036,,
2012/11/14 12:11:21.380,-24.377151394956,,,
2012/11/14 12:39:15.556,,,-25.105917619635,
2012/11/14 12:44:01.021,,-24.985418015258,,
2012/11/14 13:11:22.719,-24.380615183693,,,
2012/11/14 13:39:26.299,,,-25.118314900608,
2012/11/14 13:44:01.483,,-25.001986430415,,
2012/11/14 14:11:33.681,-24.37253682374,,,
2012/11/14 14:39:35.731,,,-25.110030757455,
2012/11/14 14:44:02.056,,-25.012702880182,,
2012/11/14 15:11:42.676,-24.372673890973,,,
2012/11/14 15:39:52.271,,,-25.119997774242,
2012/11/14 15:44:02.956,,-25.012902954127,,
2012/11/14 16:11:50.465,-24.39140312657,,,
2012/11/14 16:40:20.625,,,-25.110753961287,
2012/11/14 16:44:11.950,,-25.001964799559,,
2012/11/14 17:11:51.804,-24.380165240298,,,
2012/11/14 17:40:29.727,,,-25.118386793303,
2012/11/14 17:44:12.412,,-25.009147859566,,
2012/11/14 18:12:09.000,-24.384841265165,,,
2012/11/14 18:40:47.581,,,-25.102570826593,
2012/11/14 18:44:13.313,,-25.001965260998,,
2012/11/14 19:12:17.338,-24.388377796814,,,
2012/11/14 19:40:57.340,,,-25.118322167671,
2012/11/14 19:44:24.166,,-25.005256323414,,
2012/11/14 20:12:26.441,-24.380785478961,,,
2012/11/14 20:40:59.114,,,-25.110116659445,
2012/11/14 20:44:40.487,,-25.005271831662,,
2012/11/14 21:12:28.653,-24.364561932735,,,
2012/11/14 21:41:07.232,,,-25.115075002973,
2012/11/14 21:44:41.277,,-24.997095398728,,
2012/11/15 00:32:13.705,-24.409568469422,-25.012781231047,-25.118361854082,
2012/11/16 17:26:36.247,0,0,0,
2012/11/16 17:27:19.277,,18.275816111392,,
2012/11/16 17:27:22.340,18.876511693168,,,
2012/11/16 17:27:54.823,,,18.888228597603,
2012/11/16 17:35:43.488,,18.378509178186,,
2012/11/16 17:37:04.862,,,18.989700598924,
2012/11/16 17:43:39.919,,18.482820738736,,
2012/11/16 17:50:45.711,,,19.096105481172,
2012/11/16 17:54:39.114,,18.5844006548,,
2012/11/16 18:02:45.827,18.776081938148,,,
2012/11/16 18:05:51.106,,18.691005231593,,
2012/11/16 18:05:55.262,18.675111229067,,,
2012/11/16 18:09:31.056,18.573589124508,,,
2012/11/16 18:12:40.491,18.472561386812,,,
2012/11/16 18:15:49.926,18.349498485941,,,
2012/11/16 18:18:19.440,,,18.985551849551,
2012/11/16 18:18:58.267,18.235313041859,,,
2012/11/16 18:20:55.406,18.130568950677,,,
2012/11/16 18:23:25.028,,,18.883681702655,
2012/11/16 18:24:10.855,17.995419109995,,,
2012/11/16 18:26:19.039,17.881509778858,,,
2012/11/16 18:27:29.366,,,18.78230863099,
2012/11/16 18:28:25.365,17.754849798667,,,
2012/11/16 18:30:31.472,17.653067548386,,,
2012/11/16 18:30:39.675,,,18.680135304669,
2012/11/16 18:32:19.423,17.544044473279,,,
2012/11/16 18:34:06.281,,,18.578596076939,
2012/11/16 18:34:43.031,17.442783351808,,,
2012/11/16 18:36:31.857,17.341487076773,,,
2012/11/16 18:37:09.482,,,18.472830643061,
2012/11/16 18:37:55.309,17.214993786006,,,
2012/11/16 18:39:57.480,,,18.366850246198,
2012/11/16 18:40:28.104,17.105022339271,,,
2012/11/16 18:42:12.884,16.965365931454,,,
2012/11/16 18:42:30.165,,18.584437270038,,
2012/11/16 18:42:48.649,,,18.257299449355,
2012/11/16 18:44:01.820,16.85200268545,,,
2012/11/16 18:45:21.226,,,18.146986194657,
2012/11/16 18:46:34.615,16.746274669157,,,
2012/11/16 18:47:46.911,16.640423000569,,,
2012/11/16 18:47:53.911,,,18.045505745277,
2012/11/16 18:48:28.583,,18.483086646507,,
2012/11/16 18:49:37.707,16.518328073667,,,
2012/11/16 18:50:00.128,,,17.938960511568,
2012/11/16 18:51:48.955,16.404255599818,,,
2012/11/16 18:52:42.876,,,17.83347392371,
2012/11/16 18:53:19.516,16.299132572258,,,
2012/11/16 18:54:27.656,,18.373333490051,,
2012/11/16 18:54:42.968,16.185375168259,,,
2012/11/16 18:54:48.109,,,17.726881297827,
2012/11/16 18:56:36.936,16.083928419649,,,
2012/11/16 18:57:03.404,,,17.617731775376,
2012/11/16 18:58:16.575,15.965646790309,,,
2012/11/16 18:58:22.809,,18.270666882427,,
2012/11/16 18:59:27.887,,,17.517640228827,
2012/11/16 18:59:55.339,15.864792989738,,,
2012/11/16 19:01:25.901,15.747458798423,,,
2012/11/16 19:01:42.197,,,17.401431008582,
2012/11/16 19:03:01.603,,18.161100786355,,
2012/11/16 19:03:13.962,15.612224914307,,,
2012/11/16 19:04:07.774,,,17.295348849301,
2012/11/16 19:04:53.492,15.481690247793,,,
2012/11/16 19:06:12.022,,,17.195082855562,
2012/11/16 19:06:58.834,15.367374587055,,,
2012/11/16 19:07:22.131,,18.051241571359,,
2012/11/16 19:08:00.958,,,17.087777696673,
2012/11/16 19:08:46.676,15.257207443787,,,
2012/11/16 19:10:15.160,,,16.973348741694,
2012/11/16 19:10:49.722,,17.949572009592,,
2012/11/16 19:10:52.784,15.127885756136,,,
2012/11/16 19:12:21.267,,,16.872194341677,
2012/11/16 19:12:31.330,15.017693142059,,,
2012/11/16 19:14:02.875,14.912307110905,,,
2012/11/16 19:14:18.188,,17.843351432123,,
2012/11/16 19:15:12.109,,,16.733549609275,
2012/11/16 19:16:04.936,14.806901468898,,,
2012/11/16 19:17:09.248,,,16.626178796592,
2012/11/16 19:17:37.685,14.705926170429,,,
2012/11/16 19:17:52.888,,17.733604003482,,
2012/11/16 19:19:07.262,14.583321999209,,,
2012/11/16 19:19:23.559,,,16.524714116209,
2012/11/16 19:21:04.183,14.452968465731,,,
2012/11/16 19:21:28.573,,17.615412486952,,
2012/11/16 19:21:30.541,,,16.397434484002,
2012/11/16 19:23:28.663,14.313959918247,,,
2012/11/16 19:24:03.115,,,16.287514968649,
2012/11/16 19:25:14.425,,17.505472299833,,
2012/11/16 19:25:52.158,14.182913832313,,,
2012/11/16 19:26:09.439,,,16.181937732661,
2012/11/16 19:27:31.687,14.060817528958,,,
2012/11/16 19:28:22.545,,17.39760827342,,
2012/11/16 19:28:33.701,,,16.076149988801,
2012/11/16 19:29:33.747,13.959715995751,,,
2012/11/16 19:30:40.027,,,15.974882944816,
2012/11/16 19:31:25.745,13.837977981285,,,
2012/11/16 19:31:31.870,,17.290131905419,,
2012/11/16 19:32:46.134,,,15.86842105612,
2012/11/16 19:33:49.133,13.711539596139,,,
2012/11/16 19:35:07.226,,17.178491989998,,
2012/11/16 19:35:09.304,,,15.758566431729,
2012/11/16 19:36:04.319,13.576343704369,,,
2012/11/16 19:37:49.974,,17.07408937496,,
2012/11/16 19:38:01.130,13.45851141924,,,
2012/11/16 19:38:09.333,,,15.627281937355,
2012/11/16 19:40:29.878,13.336704624235,,,
2012/11/16 19:40:51.316,,,15.510417635056,
2012/11/16 19:40:58.425,,16.968325310428,,
2012/11/16 19:42:40.252,13.235538391287,,,
2012/11/16 19:43:15.798,,,15.407676690561,
2012/11/16 19:43:40.298,,16.862564056781,,
2012/11/16 19:44:28.203,13.125605577423,,,
2012/11/16 19:45:57.671,,,15.306283439802,
2012/11/16 19:46:25.233,13.016524189953,,,
2012/11/16 19:46:49.623,,16.752148842414,,
2012/11/16 19:48:30.357,,,15.191662364887,
2012/11/16 19:49:09.075,12.894830331549,,,
2012/11/16 19:50:10.105,,16.65135726326,,
2012/11/16 19:51:13.104,,,15.085787486328,
2012/11/16 19:52:08.010,12.771760044758,,,
2012/11/16 19:53:08.056,,16.549652696676,,
2012/11/16 19:53:54.977,,,14.971238864408,
2012/11/16 19:54:29.539,12.671474418619,,,
2012/11/16 19:56:08.194,,16.439435987676,,
2012/11/16 19:57:02.225,12.549312648736,,14.869819517653,
2012/11/16 19:59:01.333,12.43891846971,,,
2012/11/16 19:59:07.458,,16.333315449613,,
2012/11/16 19:59:50.223,,,14.764265824754,
2012/11/16 20:02:19.955,12.313184556378,,,
2012/11/16 20:02:35.158,,16.225297169674,,
2012/11/16 20:03:03.705,,,14.649595363201,
2012/11/16 20:05:20.094,12.207751712174,,,
2012/11/16 20:05:56.734,,16.122192815718,,
2012/11/16 20:06:13.030,,,14.546509871218,
2012/11/16 20:06:58.858,12.077946216597,,,
2012/11/16 20:08:59.825,,,14.442533474236,
2012/11/16 20:09:02.013,,16.016789133744,,
2012/11/16 20:11:32.620,11.934625145113,,,
2012/11/16 20:11:55.042,,,14.341218377489,
2012/11/16 20:12:20.416,,15.90245552051,,
2012/11/16 20:15:06.008,11.828736544812,,14.239490638246,
2012/11/16 20:15:37.617,,15.787459033403,,
2012/11/16 20:17:37.600,11.710933484895,,,
2012/11/16 20:18:21.349,,,14.129758009271,
2012/11/16 20:19:25.442,,15.683000915165,,
2012/11/16 20:21:22.472,11.601699893362,,,
2012/11/16 20:21:58.127,,,14.020050564341,
2012/11/16 20:22:43.845,,15.576903981183,,
2012/11/16 20:23:47.062,11.48362613572,,,
2012/11/16 20:25:06.247,,,13.913945003617,
2012/11/16 20:26:08.152,,15.466625258736,,
2012/11/16 20:27:13.229,11.374274112405,,,
2012/11/16 20:28:15.353,,,13.8123491025,
2012/11/16 20:29:34.648,,15.356950423259,,
2012/11/16 20:30:31.741,11.235904671195,,,
2012/11/16 20:31:52.130,,,13.702613955567,
2012/11/16 20:32:34.786,,15.254862656481,,
2012/11/16 20:33:13.395,11.134949647319,,,
2012/11/16 20:35:27.815,,,13.601213498362,
2012/11/16 20:36:31.798,11.016961222197,,,
2012/11/16 20:36:37.923,,15.141409734039,,
2012/11/16 20:38:55.296,,,13.49100463543,
2012/11/16 20:40:05.514,,15.026955671817,,
2012/11/16 20:41:10.482,10.907787242925,,,
2012/11/16 20:42:39.950,,,13.381280543862,
2012/11/16 20:43:05.324,,14.924896232974,,
2012/11/16 20:44:10.402,10.807036819643,,,
2012/11/16 20:46:37.837,,,13.27569424921,
2012/11/16 20:47:08.353,,14.82410511095,,
2012/11/16 20:47:37.883,10.701413239286,,,
2012/11/16 20:50:25.553,,14.722876537284,,
2012/11/16 20:50:26.538,,,13.174354341777,
2012/11/16 20:51:40.912,10.600359496806,,,
2012/11/16 20:53:43.957,,14.616979130486,,
2012/11/16 20:54:00.254,,,13.072774057848,
2012/11/16 20:56:10.627,10.491213218363,,,
2012/11/16 20:57:38.016,,14.507165699162,,
2012/11/16 20:57:49.282,,,12.971024871873,
2012/11/16 21:01:31.857,,14.397997628561,,
2012/11/16 21:02:02.372,10.37726718711,,,
2012/11/16 21:02:36.934,,,12.857146613454,
2012/11/16 21:05:26.026,,14.28778953238,,
2012/11/16 21:07:42.415,,,12.751365310646,
2012/11/16 21:09:20.195,,14.177898209769,,
2012/11/16 21:11:33.631,10.276810973725,,,
2012/11/16 21:13:22.567,,14.076601624434,,
2012/11/16 21:14:10.363,,,12.645835149477,
2012/11/16 21:17:43.860,,13.975340607687,,
2012/11/16 21:21:56.294,,13.861021878832,,
2012/11/16 21:23:00.386,,,12.544558042721,
2012/11/16 21:27:19.925,,13.759736212186,,
2012/11/16 21:31:23.936,10.134134933455,,,
2012/11/16 21:31:25.030,,,12.438716694629,
2012/11/16 21:31:50.295,,13.653583915227,,
2012/11/16 21:37:49.587,,13.5485957194,,
2012/11/16 21:42:57.911,,,12.337853301524,
2012/11/16 21:44:08.020,,13.438914397151,,
2012/11/16 21:49:40.844,,13.33307461552,,
2012/11/16 21:53:46.169,,,12.228636410758,
2012/11/16 21:55:32.042,,13.23158415297,,
2012/11/16 21:55:35.105,10.028175254368,,,
2012/11/16 22:01:07.491,9.9237672513759,,,
2012/11/16 22:02:17.600,,13.121976735009,,
2012/11/16 22:03:30.880,,,12.124933961062,
2012/11/16 22:09:28.860,,13.016501952381,,
2012/11/16 22:11:27.968,,,12.020705288889,
2012/11/16 22:15:08.793,,12.914808246953,,
2012/11/16 22:18:04.994,9.7931768337074,,,
2012/11/16 22:19:34.571,,,11.914816656618,
2012/11/16 22:21:29.413,,12.805258974564,,
2012/11/16 22:28:25.356,,,11.809666573738,
